Card ID,Name,Game,Render Type,Card Size,Cycle,Found In,Acquisition,Flavor,Slot,Transforms Into,Traits,Attack Dice,Precision,Power,Defensive Statistics,Backside text,Asterisk Effect,AB for Parsing,Ability Box Literal,Secrets,FAQ,Errata
DJ2327,Anemoi Bladeshield,Odyssey,Gear,Mini American,Cycle IV,,Crafting,"Once, Babylon sought to quit ambrosia",2 Hands,,"Blade, Shield, Umbrella, Anemoi, Ambrosia, Old Babylon",1,+2,6 Red,2 Reroll. 4 Energy,,,Unique. {Strikeback 0}. {Pushback 3}. {Startup 2}. {Opening 3}. {Commit} (@Fate @Energy). {Cumbersome}. <Crit Miss> {Wish Away 4}. $Energy $Fate $Exhaust {Block 1}. %Danger 5+% {Pole Position},,,,
DJ2328,Nabuchobulldozer,Odyssey,Gear,Mini American,Cycle IV,,Crafting,The Empire is welcome everywhere,2 Hands,,"Empire, Gold, Relief, Fire, Club",4,+0,1 Red. +1 Black,,,,Unique. {Break 4}. {Daze}. {Pushback 3}. <Full Hit> Ignore Wound Responses. <Full Miss> {Break 3}. %Danger 5+% $Discard Place an [Irem Tower|DI2028] Terrain tile on an adjacent space,,,,
DJ2329,Sword of Molten Wealth,Odyssey,Gear,Mini American,Cycle IV,,Crafting,For wealth is ephemeral and searing,1 Hand,,"Empire, Gold, Fire, Stone, Blade, Whip",1,+3,1 Black,1 Midas,,Gain +1 @d10 for every 2 Midas tokens you have (up to +3),Unique. {Fire 2}. {Closing 2}. {Power Re-roll 1}. {Strikeback 0}. {Midas Immune}. <Start of Battle> Gain 1 Midas token. <Crit Miss> Gain 1 Midas token. %Danger 5+% Gain 1 Midas token,,,,
DJ2330,Scales Great Bow,Odyssey,Gear,Mini American,Cycle IV,,Crafting,"If the calculation is wrong, get more favorable scales",2 Hands,,"Empire, Wood, Gold, Metal, Bow",4,+4,1 Red. +1 Power,,,,Unique. {Ranged 3-6}. {Fire 3}. {Closing 1}. {Commit}. {Cumbersome}. <Wound> {BP Suppress}. <Sunbask 1> {Opening 2}. <Sunbask 3> {Opening 4}. %Danger 6+% {Auto-break 2},,,,
"DJ2331, DJ2332",Antiwish Armor,Odyssey,Gear,Mini American,Cycle IV,,Crafting,Refined glass intercepts most of the wish's impact,Armor,,"Armor, Accursed, Djinn, Primordial",,,,2 Red,,,{Inspire 1}. {Wish Away Reduction 2}. $Fate {Wish Armor}. $Fate $Exhaust {Wish Armor} and {Wish Dodge}. %Danger 8+% $Discard {Wishrod},,,,
"DJ2333, DJ2334",Tornado Cape,Odyssey,Gear,Mini American,Cycle IV,,Crafting,The Anemoi engines keep you in constant motion,Armor,,"Anemoi, Djinn, Primordial, Cape, Alive",,,,+1 Evasion,,,{Bypass}. {Pole Position}. +1 @Speed. <Reaction> $Fate $Exhaust {Advanced Hermes Reflex}. %Danger 7+% $Fate $Discard {Fly},,,,
DJ2335,Basilisk Belcher,Odyssey,Gear,Mini American,Cycle IV,,Crafting,These are alchemics that melt both gold and ambrosia,2 Hands,,"Acidthrower, Fire, Flammable, Babylonian, Metal",4,+1,1 Red. +1 Red. +1 Power,,,,"Unique. {Ranged 2-3}. {Fire 2}. {Startup 2}. {Commit}. {Cumbersome}. $Fate Ignore _Rapid Adaptation_. <Full Hit> During the second ability window, place 1 negative AT @AT token in the Kratos Pool. %Midas 1+% <Crit Miss> Turn all your Midas tokens into Ambrosia tokens",,,,
DJ2336,Bahamut Blade,Odyssey,Gear,Mini American,Cycle IV,,Crafting,"Bahamut asked for infinite wishes, and that wish was granted",3 Hands,,"Sword, Accursed, Wish, Meteoric Iron, Djinn",2,+5,1 White,,,,Unique. {Strikeback 1}. {Commit}. {Provoke}. {Cursed}. <Start of Battle> Gain the [Wishkeen|DL2011] Condition card. <Crit Miss> Gain the [Wishkeen|DL2011] Condition card. %Fate 8+% {Succor},,,,
DJ2337,Sarcophagus Greatrod,Odyssey,Gear,Mini American,Cycle IV,,Crafting,For debts can follow you into the afterlife,3 Hands,,"Slabsword, Rod, Relief, Babylonian, Dead",3,+0,1 Black. +1 Power. Danger 6+ +1 Power,,,,Unique. {Black 2}. {Pushback 2}. {Commit}. {Cumbersome}. <Sunstarved> $Fate $Exhaust {Superior Chance}. <Each Hit> {Break 1}. <Full Miss> {Rouse 1}. %Danger 5+% <Reaction> $Discard Place an [Irem Tower|DI2028] tile on an adjacent space,,,,
DJ2338,Wingblade,Odyssey,Gear,Mini American,Cycle IV,,Crafting,Wealthy is the one who has little,2 Hands,,"Sword, Primordial, Gold, Flesh",2,+3,1 Black. +1 Red. +X Power,,,X is +1 for each empty @Gear slot (up to 2),Unique. {Opening 2}. {Closing 2}. {Motivate 1}. {Midas Immune}. Ascent Check +1. %Danger 5+% <Reaction> $Discard {Hermes Reflex},,,,
DJ2339,Alchemic Lance,Odyssey,Gear,Mini American,Cycle IV,,Crafting,Synthesis of alchemical equations,2 Hands,,"Lance, Metal, Djinn, Primordial",3,-1,2 Red,,,,"Unique. {Reach 2}. {Break 2}. {Commit}. {Cumbersome}. {Provoke}. <Start of Battle> Gain 1 Ambrosia token or 1 Midas token. $Fate $Fate $Exhaust {Reverse Unholy Alchemy}. When you attack, you may gain 1 or 3 Ambrosia tokens to gain +1 @Power or +2 @Power respectively. %Danger 6+% When on a VP, you gain +1 @Power",,,,
DJ2340,Midagun,Odyssey,Gear,Mini American,Cycle IV,,Crafting,We've managed to weaponize the Midas Curse,1 Hand,,"Bow, Pistol, Argotech, Gold, Metal, Accursed",2,+2,"1 Red, 1 Black",,,,Unique. {Ranged 2-4}. {Opening 3}. {Assist 2}. {Cumbersome}. {Commit} (@Fate @Midas). {Hermes Reposition 1}. {Reposition 2}. <Crit Miss> Gain 1 Midas token. %Midas 6+% {Auto-break 1},,,,
"DJ2341, DJ2342",Garden Activator,Odyssey,Gear,Mini American,Cycle IV,,Crafting,"Imagine: not a garden, but a garden world",Support,,"Argotech, Gaia, Augment, Flammable, Babylonian",,,,2 Energy,,,$Energy $Fate $Exhaust Discard up to 2 Midas tokens. %Danger 9+% $Discard {Superior Chance},,,,
"DJ2343, DJ2344",Hermes Gear Mk. II,Odyssey,Gear,Mini American,Cycle IV,,Crafting,This Argo-based Hermes Gear is the pinnacle of mobility technology,Attachment,,"Metal, Rope, Hook, Hermes Gear, Argotech",,,,,,,Titan Attachment. {Restricted} (_Hermes Gear_). $MovementAction {Hermes Move 4}. $MovementAction $Fate $Discard {Hermes Move 5},,,,
"DJ2345, DJ2346",Seeds of Tomorrow,Odyssey,Gear,Mini American,Cycle IV,,Crafting,For there is always hope for tomorrow,Support,,"Eldertech, Gaia, Augment, Life, Flammable",,,,,,,+1 Will. {Hope 1}. {Inspire 1}. {Motivate 1}. Ascent Check +1. $Fate $Discard {BP Suppress} or {AI Suppress}. %Midas 7+% $Discard Dicard up to 2 Midas tokens,,,,
DJ2347,Pandoran Cryptex,Odyssey,Gear,Mini American,Cycle IV,,Crafting,This Cryptex taps into some kind of paracausal current,Attachment,,"Argotech, Augment, Cryptex, Pandoran",,,,,,,Unique. Titan Attachment. {Restricted} (_Cryptex_). {Frontlines}. {Auto-hope 1}. $Fate {Full Sync}. %Danger 8+% <Reaction> $Fate $Exhaust {Hermes Reflex},,,,
DJ2348,Everchanging Whip,Odyssey,Gear,Mini American,Cycle IV,,Crafting,"It ebbs and flows, like the sea",1 Hand,,"Whip, Accursed, Wish, Djinn",4,+2,"1 Hit 1 Red. 2 Hits 1 Red, 1 Black. 3 Hits 1 Red, 1 Black, 1 White. 4+ Hits 1 Red, 1 Black, 1 White, +1 Power",,,,Unique. {Reach 2}. {Closing 3}. {Provoke}. {Commit}. {Wishcursed}. <Crit Miss> Gain the [Wishkeen|DL2011] Condition card. %Wishkeen% $Fate {Spotlight},,,,
DJ2349,Wondertide Gauntlets,Odyssey,Gear,Mini American,Cycle IV,,Crafting,Why do they always tell of the great deluge and leave out the great drought?,2 Hands,,"Cestus, Accursed, Wish, Djinn",2,+X,1 White,,,X is equal to the number of Midas tokens you have,Unique. {Daze}. {Break 3}. {Closing 1}. {Pushback 2}. {Commit}. {Wishcursed}. <Crit Miss> Gain the [Covetous|DL2007] Condition card. %Greed-crazed% {Power Re-roll 2},,,,
DJ2350,Neverending Spear,Odyssey,Gear,Mini American,Cycle IV,,Crafting,It is like unspooling a spiral,2 Hands,,"Cestus, Accursed, Spear, Djinn",3,+1,1 Red. +1 Black. +1 Power,,,,"Unique. {Reach 2}. {Startup 2}. {Closing 1}. {Wishcursed}. <Each Hit> {Opening 2}. *Neverending:* When you attack, gain +X @Fate to gain +X Reach. <Crit Miss> Gain the [Wishkeen|DL2011] Condition card. %Wishagog% {Precise}",,,,
"DJ2351, DJ2352",Jarmor,Odyssey,Gear,Mini American,Cycle IV,,Crafting,"It is a tesseract born of sorrow, a cage for a cage",Armor,,"Relief, Primordial, Armor, Pandoran",,,,2 Black. 1 Midas,,,$Fate $Exhaust {Roll Out}. $Fate $Midas {Wish Armor}. $Fate $Exhaust {Superior Stanch} (@Midas) (to a minimum of 1). %Danger 7+% $Discard {Second Chance},,,,
"DJ2353, DJ2354",Anticurse Armor,Odyssey,Gear,Mini American,Cycle IV,,Crafting,"Plant your feet firmly on the ground, feel the grass, feel the wind",Armor,,"Argotech, Primordial, Armor, Pandoran",,,,+1 Evasion,,,Ascent Check +3. $Fate $Exhaust Choose a Condition card. You may ignore its effects until the end of this Round. May be used as a @Reaction. <Reaction> $Fate $Exhaust {Hermes Reflex}. $Discard {Superior Chance}. %Danger 7+% $Discard Discard a Condition card,,,,
DJ2355,Salt Blade,Odyssey,Gear,Mini American,Cycle IV,Secret Deck 11,Story,It tastes of an ancient shore,1 Hand,,"Sword, Salt, Irem, Wish, Siren",2,+X,1 Black. +1 Red. +1 Power,,,X is equal to the number of Sow marks minus Reap marks,"Unique. {Spiral 2}. {Strikeback 2}. {Startup 2}. {Rouse 1}. <Crit Chance> {Auto-hope 1}. %Danger 7+% If there is a Wish or Curse Attack on the top of the AI discard pile, you gain {Auto-break 2}",,,,
DJ2356,The Open Wound,Odyssey,Gear,Mini American,Cycle IV,Secret Deck 11,Story,Supposedly a part of the Tower itself,2 Hands,,"Babylonian, Relief, Glass, Club, Hammer",1,+2,"1 Red, 2 Black. +1 Power",,,,Unique. {Fire 3}. {Daze}. {Commit}. {Cumbersome}. {Provoke}. {Commit} (@Fate @Fate) instead to gain +1 @Power. <Sunbask 3> Ignore Wound Responses. <Crit Miss> @Adversary. %Danger 6+% <Wound> {AI Suppress},,,,
DJ2357,Babelian Lance,Odyssey,Gear,Mini American,Cycle IV,Secret Deck 11,Story,It is old and powerful and hungry for the stars,2 Hands,,"Babylonian, Gold, Relief, Lance",2,+0,2 Red. +1 Black,,,Gain +2 Precision for each Condition card and Curse Affliction you have,"Unique. {Reach 2}. {Commit}. {Cumbersome}. <Sunstarved> {Break 4}. <Full Miss or Crit Miss> Gain the [Wishkeen|DL2011] Condition card. %Danger 5+% When on a VP, you gain +1 @Power",,,,
DJ2358,Auric Cloak,Odyssey,Gear,Mini American,Cycle IV,Secret Deck 11,Crit Loot,Now you see me. See me,Armor,,"Primordial, Cloth, Flesh, Gold, Curse",,,,3 Reroll. 1 Midas,,,Unique. Ignore {Imperial Impetus}. %Danger 6+% <Full Evade> Perform {Hermes Move 1},,,,
DJ2359,Golden Harp,Odyssey,Gear,Mini American,Cycle IV,Secret Deck 11,Crit Loot,Listen to the sweetest song: the song of the booming market,Support,,"Primordial, Flesh, Gold, Harp, Curse",,,,,,,"Unique. +1 Courage. +1 Endurance. $Fate $Exhaust {Defy 1}. %Midas 4+% $Discard When a Curse Attack is about to affect you, ignore that Curse Attack (others remain affected)",,,,
DJ2360,Bihorn Lance,Odyssey,Gear,Mini American,Cycle IV,Secret Deck 11,Crit Loot,Only in extinction did the Persians find the manticore's value,2 Hands,,"Primordial, Bone, Flesh, Gold, Curse, Lance",2,+0,2 Red. +1 Red,,,,"Unique. {Reach 2}. {Fire 2}. {Commit} (@Fate @Midas). {Cumbersome}. <Sunstarved> {Fire 2}. <Crit Miss> Gain 1 Midas token. %Midas 5+% When on a VP, you gain +1 @Power",,,,
DJ2361,Wishblade,Odyssey,Gear,Mini American,Cycle IV,Secret Deck 11,Crit Loot,"It is everything you've wished for, until it isn't",1 Hand,,"Sword, Accursed, Wish, Primordial, Djinn",1,+0,2 White,,,,"Unique. {Black 2}. {Opening 2}. {Commit}. {Wishcursed}. {Strikeback 0}. When you attack, you may gain the [Wishkeen|DL2011] Condition card to gain +1 @Power. <Crit Miss> Gain the [Wishkeen|DL2011] Condition card. %Rage 6+% Gain the Wishkeen Condition card",,,,
DJ2362,Djinn Cloak,Odyssey,Gear,Mini American,Cycle IV,Secret Deck 11,Crit Loot,Dissevered Anemoi essence,Armor,,"Cloak, Wish, Primordial, Djinn, Divine",,,,+1 Evasion,,,Unique. {Pole Position}. {Temporal Reflex}. $Fate $Exhaust {Wish Armor}. Gain +1 @Evasion for Wish Attacks. <Crit Evade Fail> {Doomed}. %Wishkeen% <Full Evade> Perform {Hermes Move 2},,,,
DJ2363,Pocket Wishlamp,Odyssey,Gear,Mini American,Cycle IV,Secret Deck 11,Crit Loot,"Go ahead, make my wish",1 Hand,,"Bow, Pistol, Argotech, Djinn, Wish, Curse",2,+X,"1 Red, 1 Black",,,X is equal to your Range,Unique. {Closing 3}. {Ranged 2-5}. {Commit}. {Cumbersome}. <Crit Miss> Gain the [Wishkeen|DL2011] Condition card. %Wishagog% {Ranged 2-7} instead,,,,
DJ2364,Dahaka Blade,Odyssey,Gear,Mini American,Cycle IV,Secret Deck 11,Crit Loot,,2 Hands,Dahaka Blade (Blindspot/Cloud),"Moirai, Ambrosia, Primordial, Flesh, Sword",2,+1,"1 Red, 1 Black. +1 Power",,,,"Unique. {Deadly}. {Black 2}. {Closing 2}. {Commit}. $Fate {Precise}. When you're on a {Cloud} Terrain or in the Blindspot, flip this card. <Crit Miss> This Titan will die during the Battle Aftermath. %Rage 7+% Immediately gain +3 @Rage",,,,
DJ2364,Dahaka Blade (Blindspot/Cloud),Odyssey,Gear,Mini American,Cycle IV,Secret Deck 11,Crit Loot,,2 Hands,Dahaka Blade,"Moirai, Ambrosia, Primordial, Flesh, Sword",2,+1,"1 Red, 1 Black. +1 Power",,,,"Unique. {Deadly}. {Black 3}. {Closing 3}. {Commit}. $Fate {Heartseeker}. $Fate {Precise}. When you're not on a {Cloud} Terrain or in the Blindspot, flip this card. <Crit Miss> This Titan will die during the Battle Aftermath. %Rage 7+% Immediately gain +3 @Rage",,,,
DJ2365,Dahaka Mask,Odyssey,Gear,Mini American,Cycle IV,Secret Deck 11,Crit Loot,This piece reveals an ancient truth,Support,,"Moirai, Ambrosia, Primordial, Flesh, Mask",,,,,,,"Unique. Immune to the [Fear|AL0299] Condition card. If the BP card has 2 or more AT values, you always use the lower one. Disable the {Shackles of Regret} Trait. <Start of your turn> Gain 1 Ambrosia token. %Danger 8+% $Discard {Second Chance}",,,,
DJ2366,Shadowcleaver,Odyssey,Gear,Mini American,Cycle IV,Secret Deck 11,Crit Loot,"Evanescent, yet unwieldy",2 Hands,,"Moirai, Ambrosia, Primordial, Flesh, Axe",1,-2,3 Black. +1 Power,,,,Unique. {Deadly}. {Black 2}. {Opening 2}. {Startup 2}. {Commit}. {Cumbersome}. <Crit Miss> A Random Titan that participated in this Battle will die during the Battle Aftermath. %Fate 9+% Loses Cumbersome and Commit,,,,
DJ2367,Molten Gold Kalasiris,Odyssey,Gear,Mini American,Cycle IV,Secret Deck 11,Crit Loot,"When it stiffens, it will immortalize you",Armor,,"Gold, Cloak, Primordial, Curse",,,,2 Reroll. 1 Midas,,,"Unique. {Midas Immune}. $Fate $Exhaust {Stanch} (@Midas). %Fate 8+% $Discard When you are about to die from an Instant Death effect, draw an Obol instead",,,,
DJ2368,Outrigger Bodysuit,Odyssey,Gear,Mini American,Cycle IV,Secret Deck 11,Crit Loot,The First Tome contains these strange drawings of skeletons you wear,Armor,,"Stone, Exosuit, Primordial, Curse, Ambrosia",,,,1 White,,,"Unique. {Rocksteady}. {Knockback, Wish Away Reduction 3}. $Fate $Exhaust Ascent Check +3. %Danger 7+% <Reaction> $Fate $Exhaust {Hermes Reflex}",,,,
DJ2369,Bailout,Odyssey,Gear,Mini American,Cycle IV,Secret Deck 11,Crit Loot,The marrow fo the System is those willing to climb it,2 Hands,,"Sword, Club, Primordial, Curse, Ambrosia",3,+0,1 Black. +1 Power,,,You may destroy the closest empty [Irem Tower|DI2028] Terrain tile to gain an additional +1 @Power,Unique. {Fire 3}. {Inspire 2}. {Commit}. {Cumbersome}. {Provoke}. -1 @Speed. -1 Hermes Move. <Sunstarved> {Fire 2}. <Crit Miss> @Adversary. %Danger 7+% <Wound> {BP Suppress},,,,
DJ2370,Auric Kalaharis,Odyssey,Gear,Mini American,Cycle IV,,Crafting,"This dress will far outlive you, thus it is worth more",Armor,,"Primordial, Cloth, Flesh, Gold, Curse",,,,2 Reroll. +1 Evasion,,,Unique. {Midas Immune}. {Tumble}. {Vault}. Ignore {Imperial Impetus}. %Danger 6+% <Reaction> $Fate $Exhaust {Hermes Reflex},,,,
DJ2371,Trihorn Lance,Odyssey,Gear,Mini American,Cycle IV,,Crafting,"When the inhabitants of the Great Forest saw a Threehorn, they knew the Mother had blessed them",3 Hands,,"Primordial, Bone, Flesh, Gold, Curse, Lance",3,+0,2 Red. +1 Red,,,,"Unique. {Reach 3}. {Fire 3}. {Closing 3}. {Commit} (@Fate @Midas). {Cumbersome}. Gain +1 @Power when on a VP. %Midas 5+% $Fate $Midas When attacking a BP card with a Death Blow Crit effect, gain a Crit Chance",,,,
DJ2372,Curseblade,Odyssey,Gear,Mini American,Cycle IV,,Crafting,This is what you will find at the other end of the string,1 Hand,,"Sword, Accursed, Wish, Primordial, Djinn",3,+2,1 Red. +2 Power,,,"When you attack, gain 1 or 3 Midas tokens to gain +1 @d10 or +2 @d10 respectively",Unique. {Fire 3}. {Strikeback 1}. {Commit}. {Cursed}. {Wishcursed}. <Crit Miss> Gain the [Wishkeen|DL2011] Condition card. %Rage 8+% The Primordial immediately performs Signature against you (once),,,,
DJ2373,Djinn Exoskeleton,Odyssey,Gear,Mini American,Cycle IV,,Crafting,Wished into existence from the very pages of the First Tome,Armor,,"Exosuit, Primordial, Wish, Flesh, Curse",,,,1 Black,,,"Unique. {Rocksteady}. {Knockback, Wish Away Reduction 2}. $Fate {Reinforce 2}. $Fate {Wish Armor}. %Wishkeen% Ascent Check +2",,,,
DJ2374,Dahakandys,Odyssey,Gear,Mini American,Cycle IV,,Crafting,Like wearing midnight and the tide,Armor,,"Cloak, Ambrosia, Primordial, Irem",,,,+1 Evasion,,,Unique. {Pole Position}. $MovementAction {Hermes Move 2}. Ascent Check +2. %Danger 6+% <Reaction> $Fate $Exhaust {Hermes Reflex},,,,
DJ2375,Immortal Armor,Odyssey,Gear,Mini American,Cycle IV,,Crafting,To remind us of our mortality,Armor,,"Bronze, Immortal, Primordial, Empire",,,,2 Black,,,{Ascended}. Unique. You have 1 additional @Support slot. %Danger 9+% $Fate $Exhaust {Superior Chance},,,,
DJ2376,Immortal Cestus,Odyssey,Gear,Mini American,Cycle IV,,Crafting,"Half sunk a shattered visage lies, whose frown, and wrinkled lip, and sneer of cold command",2 Hands,,"Cestus, Immortal, Wish, Djinn",2,+2,1 White. Danger 7+ +1 Power,,,,Unique. {Hope 3}. {Closing 1}. {Pushback 3}. {Commit}. $Fate $Exhaust {Block 1} or {Defy 1}. <Crit Miss> @Adversary. %Any Condition% {Power Re-roll 2},,,,
DJ2377,Dahaka Predestinator,Odyssey,Gear,Mini American,Cycle IV,,Crafting,"Tell that its sculptor well those passions read which yet survive, stamped on these lifeless things",Support,,"Argotech, Augment, Primordial, Moirai",,,,,,,Unique. Ascended. <Reaction> $Fate $Exhaust {Pursuit 5}. <Reaction> $Fate $Exhaust {Advanced Hermes Reflex},,,,
DJ2378,Willblade,Odyssey,Gear,Mini American,Cycle IV,,Crafting,Disillusionment frees you,1 Hand,,"Sword, Will, Primordial, Djinn",1,+3,2 White,,,,Unique. {Hope 3}. {Commit} (@Fate @Fate). {Clutch}. {Strikeback 4}. {Provoke}. <Crit Chance> Lose -1 @Fate. <Crit Miss> @Advserary. %Danger 6+% $Fate $Discard {Superior Chance},,,,
DJ2379,Cursebreaker,Odyssey,Gear,Mini American,Cycle IV,,Crafting,"They forged it for Gilgamesh, though he would not wield it",2 Hands,,"Club, Hammer, Accursed, Wish, Primordial, Djinn",1,+7,2 White. +1 Power,,,"When you attack, you may gain the [Wishkeen|DL2011] Condition card to gain +1 @Power",Unique. {Commit} (@Fate @Fate). {Black 4}. {Wishcursed}. {Cursed}. <Crit Chance> Lose any 1 Curse Affliction. <Crit Miss> Gain the [Wishkeen|DL2011] Condition card. %Danger 9+% $Fate {Clutch},,,,
DJ2380,Regret,Odyssey,Gear,Mini American,Cycle IV,Secret Deck 11,Story,It is too late now,2 Hands,,"Sword, Babylonian, Moirai, Gold",3,+3,1 White,,,,"Unique. {Hope 3}. {Midas Immune}. {Wishcursed}. {Cursed}. *Regret:* Each time you deal a Wound, place 1 Generic token on this card. You gain -1 @Power per token on this card. %Moiros% {Auto-black 3}",,,,
DJ2381,The Capital,Odyssey,Gear,Mini American,Cycle IV,Secret Deck 11,Other,"The less you are, the more you bear",3 Hands,,"Slabsword, Rod, Relief, Babylonian, Dead",4,+0,1 Black. +1 Power,,,+1 Precision for each 2 @BabelianDebt,"Unique. {Closing 3}. <Each Hit> Turn 1 Midas token into {Break 1}. <Crit Miss> Gain a Crit Chance. %Danger 9+% *Revolution:* After you resolve your Attack, perform a *Bonus Attack*. Then discard this card and kill a random Titan (you cannot save that Titan in any way.)",,,,
DJ2382,Godhand,Odyssey,Gear,Mini American,Cycle IV,Secret Deck 11,Crit Loot,"Creation and destruction, domains of the divine",2 Hands,,"Bow, Pistol, Fire, Flesh, Divine, Sun",2,+4,1 Black. +1 Black,3 Energy,,,"Ascended. {Ranged 3-6}. {Fire 4}. {Black 1}. {Auto-black 1}. {Commit} (@Fate @Energy). {Cumbersome}. {Witness}. <Crit Miss> Attack fails, gain +3 @Danger, @Adversary. <Full Evade> If you evaded a Laser Attack, {Strikeback 0}",,,,
DJ2383,Luminous Beacon,Odyssey,Gear,Mini American,Cycle IV,Secret Deck 11,Crit Loot,Like a miniature sun,Support,,"Divine, Light, Heart, Flesh, Metal",,,,,,,"Unique. Ascended. {Light 4}. $Fate $Exhaust {Provoke}. At the end of your turn, suffer {Burn}",,,,
DJ2384,Divine Lure,Odyssey,Gear,Mini American,Cycle IV,Secret Deck 11,Crit Loot,Irresistible Ire,Support,,"Divine, Taint, Flesh",,,,,,,Unique. Ascended. <Start of Battle> Gain 1 Aether token. {Husk}. $Fate $Aether $Exhaust Place the bottom BP card on the top of the BP deck,,,,
DJ2385,Airsac Mine,Odyssey,Gear,Mini American,Cycle IV,Secret Deck 11,Story,The gas filling Midascore sacs is highly toxic -- and compressed,1 Hand,,"Flesh, Primordial, Gold, Flammable, Windcurse, Bomb",,,,,,,"Unique. Ascended. %Rage 4+% $Fate $Discard Place an Airsac Mine token on your space. If the Midascore ever moves through this space, remove the token. It gains 1 permanent negative @AT token for the rest of the Battle",,,,
